name,profile_link,location,time_registered,last_seen,personal_text,gender,twitter,time_spent_online,no_of_posts,no_of_topics
kriss27,https://www.nairaland.com/kriss27,Paradise ,"January 01, 2017",11:45am,don`t  expect me to be perfect cause I am only mortal ,m,@officialrayn1,2 months & 21 days,953,10
Alexjohn2020,https://www.nairaland.com/alexjohn2020,lagos ,"April 25, 2020",6:26am On Jul 23,,m,,1 month & 4 days,466,18
yourfavemls,https://www.nairaland.com/yourfavemls,"Lagos, Nigeria","January 23, 2021",8:53pm On Jul 20,,f,@ifeoluwwaa,4 days,19,0
Kizito55,https://www.nairaland.com/kizito55,,"March 11, 2019",12:24pm,,,,4 days & 10 hours,138,12
Bestlily,https://www.nairaland.com/bestlily,Dominican Republic,"November 14, 2014",12:15pm On Jul 26,,f,,3 months & 13 days,748,6
Cyndiie,https://www.nairaland.com/cyndiie,,"August 11, 2018",12:50pm On Jun 12,,f,,2 days & 3 hours,8,0
svich,https://www.nairaland.com/svich,,"March 01, 2015",6:34am On Apr 23,,,,1 day & 5 hours,70,1
FluffySucre,https://www.nairaland.com/fluffysucre,Lagos,"May 07, 2015",9:00pm On May 06,,f,,7 days & 14 hours,120,0
aroundnaija,https://www.nairaland.com/aroundnaija,,"March 09, 2018",11:09pm On Jul 24,,,,3 months & 29 days,3410,2
pich4real,https://www.nairaland.com/pich4real,ogun state ,"July 14, 2011",1:25pm On Jun 09,had a dream i was king and i woke up still king,m,,15 days & 2 hours,230,34
Markswag101,https://www.nairaland.com/markswag101,,"January 26, 2018",6:03am,,,,14 days & 20 hours,147,3
Alexa320,https://www.nairaland.com/alexa320,nigeria,"October 15, 2019",4:36pm On May 22,,f,,1 day & 5 hours,80,5
akaynezi,https://www.nairaland.com/akaynezi,,"May 25, 2016",12:19pm,,,,1 month & 16 days,723,58
IvyTersor,https://www.nairaland.com/ivytersor,,"May 30, 2021",9:02pm On Apr 05,,,,13 hours & 47 minutes,8,0
omafazie,https://www.nairaland.com/omafazie,Benin City ,"January 30, 2017",9:06am On Mar 28,,f,,1 month & 2 days,102,15
Minamoy,https://www.nairaland.com/minamoy,"Lagos, Nigeria","November 19, 2020",2:36pm On Jul 17,Moyosoreoluwa ⭐,f,@mhizmeenah,3 hours & 4 minutes,6,0
Nickymorris2,https://www.nairaland.com/nickymorris2,,"May 31, 2021","5:22pm On Aug 12, 2021",,,,24 minutes & 48 seconds,4,0
QueenUju,https://www.nairaland.com/queenuju,,"October 04, 2020","11:40am On Jun 21, 2021",,,,4 hours & 7 minutes,2,0
Kimtosin1996,https://www.nairaland.com/kimtosin1996,,"January 04, 2021",6:33pm On Jul 25,,,,3 hours & 47 minutes,8,0
1realBobby,https://www.nairaland.com/1realbobby,Nigeria ,"November 13, 2016",2:29pm On Jul 27,"live your life without regrets, life is short... ",m,...,2 months & 11 days,2489,12
amysavage,https://www.nairaland.com/amysavage,"Lagos,Ghana,Cotonou ","September 12, 2013",12:39pm On Apr 16,Health is true wealth ,f,,1 day & 16 hours,12,2
thomkross17,https://www.nairaland.com/thomkross17,anambra,"August 29, 2017",2:22pm,work smart,m,,10 days & 16 hours,24,0
Safari24,https://www.nairaland.com/safari24,Lagos,"March 20, 2019",12:14am On Jun 15,,m,,1 day & 10 hours,34,2
Jessie31,https://www.nairaland.com/jessie31,"Ajah, Lagos","January 29, 2021",7:50am On May 23,Pedagogist/Cobbler. Extending one hand to help someone has more value than joining two hands in prayer.,f,Jephanie,1 day & 15 hours,34,3
ukachimo,https://www.nairaland.com/ukachimo,,"May 02, 2012",6:02pm On Jul 04,,,,7 days & 17 hours,517,40
Kemmia,https://www.nairaland.com/kemmia,Lagos,"November 14, 2009",3:13pm On Jun 20,,f,@kemmia,21 days & 11 hours,103,12
AsApLucky,https://www.nairaland.com/asaplucky,Lagos Ikorodu ,"May 05, 2020",12:50am On Apr 07,Hookup ,m,,18 hours & 58 minutes,23,6
NifemiKolade,https://www.nairaland.com/nifemikolade,Lagos,"April 16, 2015",6:45pm On Jul 27,...This life is beautiful and so are you. Never say never!,m,@nifemifelix ,1 month & 7 days,490,31
Optimist59,https://www.nairaland.com/optimist59,,"July 28, 2019",1:15pm,,,,22 days & 7 hours,237,35
paragonia,https://www.nairaland.com/paragonia,,"October 24, 2016","9:36pm On Nov 13, 2021",,,,3 hours & 42 minutes,3,1
Janeylistic,https://www.nairaland.com/janeylistic,,"June 25, 2021","11:51am On Dec 07, 2021",,,,1 hour & 25 minutes,2,0
BigManDesigns1,https://www.nairaland.com/bigmandesigns1,"Lagos, Nigeria","June 20, 2021",9:59pm On Jul 01," Greatness begets Greatness!",,,10 hours & 46 minutes,26,3
jaido007,https://www.nairaland.com/jaido007,,"May 21, 2011",7:53am,,,,19 days & 14 hours,260,27
QueenMuna,https://www.nairaland.com/queenmuna,Enugu,"December 18, 2015",4:35pm On Jun 26,,f,,11 days & 16 hours,10,0
missjjmeadows,https://www.nairaland.com/missjjmeadows,,"August 25, 2020","11:12pm On Oct 23, 2021",,,,2 hours & 8 minutes,2,0
djbaba,https://www.nairaland.com/djbaba,,"November 10, 2007",6:07pm On Feb 12,,,,18 hours & 24 minutes,23,0
walex2bad,https://www.nairaland.com/walex2bad,MY bEDROOm#,"May 21, 2013",2:02pm,"The best you think you can do, is your threshold capability. You can be better than the best you can give out.",m,Walex2bad,1 month,456,12
Faithwhite,https://www.nairaland.com/faithwhite,,"July 04, 2021","6:22pm On Nov 12, 2021",,f,,12 hours & 3 minutes,6,0
bebefille13,https://www.nairaland.com/bebefille13,,"March 17, 2021",12:07pm On Jul 06,,f,,1 day & 7 hours,90,5
Ugochiii,https://www.nairaland.com/ugochiii,,"June 04, 2021",11:28pm On Jun 09,,,,1 day & 13 hours,44,3
Suzanne99,https://www.nairaland.com/suzanne99,,"October 15, 2020","10:44pm On Aug 25, 2021",,,,12 hours & 35 minutes,59,2
clementzee,https://www.nairaland.com/clementzee,,"June 13, 2015","5:29am On Dec 08, 2021",,,,1 day & 13 hours,24,10
Glorio,https://www.nairaland.com/glorio,,"July 07, 2021",9:51pm On Apr 27,,,,3 hours & 22 minutes,4,0
MrReeseG,https://www.nairaland.com/mrreeseg,"Alagbado, Lagos ","October 08, 2014",8:06am,JinWoo,m,@lutheradeniji,24 days & 5 hours,1795,40
Uber11,https://www.nairaland.com/uber11,,"June 13, 2021",4:20pm On May 03,,,,4 days,112,1
imastra2000,https://www.nairaland.com/imastra2000,,"November 03, 2018","10:53am On Dec 29, 2021",,,,1 day & 11 hours,9,2
eunyamaka,https://www.nairaland.com/eunyamaka,,"July 12, 2021",10:16am On Jul 12,,,,1 hour & 10 minutes,1,0
Eaglesence,https://www.nairaland.com/eaglesence,Anywhere God Is,"December 02, 2016",8:49pm On Jul 27,"Send me a mail, lets talk business",f,,28 days & 6 hours,1011,3
grandyklace10,https://www.nairaland.com/grandyklace10,,"June 27, 2014",9:11pm On Jun 24,,,,5 days & 9 hours,64,5
dafuture182,https://www.nairaland.com/dafuture182,,"December 05, 2015",7:02am On Jun 21,few friends less enemies ,m,,7 days & 23 hours,48,3
bizza45,https://www.nairaland.com/bizza45,,"July 25, 2013",7:38pm On Jul 27,,,,2 months & 2 days,2137,26
Pleasantness,https://www.nairaland.com/pleasantness,Lagos,"April 12, 2020","8:13pm On Sep 20, 2021",My love for kila  garri can't be explained,f,,8 days & 20 hours,27,6
kolawole97,https://www.nairaland.com/kolawole97,Lagos,"August 19, 2014",10:09am On Jul 22,Fun,m,@king_tflex ,1 day & 2 hours,10,1
Bismark99,https://www.nairaland.com/bismark99,,"July 17, 2021",12:56pm On Jul 26,,,,2 days & 7 hours,10,1
Demor1,https://www.nairaland.com/demor1,,"March 30, 2018",9:13am,,,,1 month,632,338
Yebeyebe,https://www.nairaland.com/yebeyebe,,"July 05, 2021",8:16pm On May 31,I love life,f,,5 days & 23 hours,19,2
paduasmartz,https://www.nairaland.com/paduasmartz,Lagos,"May 05, 2021",2:04pm,I love Fashion,m,,23 days & 3 hours,2,0
Fuzoma,https://www.nairaland.com/fuzoma,zion,"January 04, 2016",7:10pm On Jul 01,with Christ you'd never walk alone (0807 280 4794) ,m,,14 days & 1 hour,423,76
mofeyin,https://www.nairaland.com/mofeyin,,"July 22, 2021",2:50pm On Jul 20,,,,8 hours & 18 minutes,31,0
mhizcovy,https://www.nairaland.com/mhizcovy,lagos,"August 02, 2014",5:38pm On Jul 13,#proudlyjw,f,,21 days & 7 hours,81,13
clericuzzio,https://www.nairaland.com/clericuzzio,Soul Plane,"July 07, 2014",12:26pm,"Who Do You Believe In? I Put My Faith In God, That's Why I'm Still Breathing. Even Though It's Hard That's What I Believe In. Before I'm Leaving I'm Asking You To Breath In!!! Who Do You Believe In?",m,,22 days & 9 hours,492,7
Rapheal00,https://www.nairaland.com/rapheal00,Lagos,"June 11, 2017",2:09pm,,m,,1 month & 18 days,216,28
enawt,https://www.nairaland.com/enawt,,"October 21, 2019",12:10pm,,,,13 days & 2 hours,187,2
xxolisexx,https://www.nairaland.com/xxolisexx,nigeria,"July 26, 2011",11:21am,,m,,1 month,301,82
lanaVello,https://www.nairaland.com/lanavello,Lagos,"December 03, 2013",4:09pm On Jul 25,,m,,11 days & 16 hours,260,12
omowummey,https://www.nairaland.com/omowummey,Lagos,"July 23, 2015",9:33pm On Jul 26,Liyat's perf,f,,4 days & 11 hours,53,0
Candoit,https://www.nairaland.com/candoit,A,"February 12, 2017",2:51pm On Jul 10,,,,14 days & 10 hours,312,11
luvlyoracle,https://www.nairaland.com/luvlyoracle,,"September 30, 2013",7:54am,,m,@sage393,7 months & 6 days,3193,15
adorablevic,https://www.nairaland.com/adorablevic,heaven on earth,"February 06, 2015","9:44am On Nov 09, 2021",Weirdo,,,22 days & 12 hours,681,15
Beckysmusic12,https://www.nairaland.com/beckysmusic12,,"August 20, 2021",2:15pm,,,,1 day & 19 hours,103,33
Rayadio,https://www.nairaland.com/rayadio,,"December 19, 2014",12:50am On Apr 01,,,,1 hour & 43 minutes,4,0
Omobude35,https://www.nairaland.com/omobude35,,"August 24, 2021",9:46pm On Jul 07,,,,3 hours & 49 minutes,1,0
DeLioncourt,https://www.nairaland.com/delioncourt,,"August 02, 2016",9:23am On Jul 25,,,,17 days & 7 hours,1574,100
WeNoGoDie,https://www.nairaland.com/wenogodie,,"March 09, 2016",2:56pm On Jul 17,08094203615,m,,1 month & 25 days,1447,70
samadajet833,https://www.nairaland.com/samadajet833,kwara state,"November 15, 2015",7:15pm On May 15,"The best investment on earth is earth, invest in real estate",m,,7 days & 14 hours,66,30
Misslagbaja,https://www.nairaland.com/misslagbaja,,"December 19, 2017","11:44pm On Nov 07, 2021",,,,7 days & 3 hours,397,25
Domistic,https://www.nairaland.com/domistic,,"December 02, 2018",7:05pm On Jul 27,,,,24 days & 20 hours,249,1
olori98,https://www.nairaland.com/olori98,lag nd benin,"September 26, 2015",4:47pm On Jul 27,You don't know how strong you are until being strong is the only option.,f,@josephine_olami,4 days & 5 hours,46,2
Kaodily,https://www.nairaland.com/kaodily,,"September 01, 2021",9:06am On Jul 24,,,,7 hours & 35 minutes,1,0
Boye33,https://www.nairaland.com/boye33,,"July 21, 2020",6:18am,,,,6 days & 5 hours,210,7
Oysti,https://www.nairaland.com/oysti,Lagos,"September 04, 2021",8:35pm On Jul 10,,f,,2 hours & 53 minutes,2,0
Therma,https://www.nairaland.com/therma,,"April 22, 2021","12:03pm On Sep 18, 2021",,,,3 hours & 35 minutes,26,0
Krosslife,https://www.nairaland.com/krosslife,Lagos. ,"May 09, 2008",1:22am On Jul 26,"Creative Writer, Imaginative Thinker, Liberal Democrat, Activist & Youth Leader",m,@arolenaija,1 month & 7 days,852,86
Favour2225,https://www.nairaland.com/favour2225,,"July 05, 2012",6:41pm On Jul 12,,f,,22 hours & 1 minute,7,0
EmperorZikky,https://www.nairaland.com/emperorzikky,Lagos,"September 06, 2017",12:45pm,,m,,12 days & 19 hours,31,1
sEGXY2,https://www.nairaland.com/segxy2,Kogi/Lagos,"August 23, 2013",12:19am,"My clique made me,Money just changed me. Loudthoughts.com.ng ",m,Chriz styles,6 months & 15 days,1089,43
just2endowed,https://www.nairaland.com/just2endowed,,"December 02, 2012",1:30pm,,,,5 months & 19 days,10923,135
Adaqueentroy,https://www.nairaland.com/adaqueentroy,,"September 11, 2021","9:39pm On Dec 25, 2021",,,,5 hours & 19 minutes,3,0
blueblood1,https://www.nairaland.com/blueblood1,Nigeria,"April 12, 2008",9:48pm On Jul 27,,m,,1 month & 28 days,509,28
nuel101,https://www.nairaland.com/nuel101,,"July 24, 2017",1:03pm,,m,,2 months & 3 days,208,2
confirmedniggae,https://www.nairaland.com/confirmedniggae,,"September 20, 2020",2:18am On Jun 28,,,,12 days & 1 hour,438,22
neutralmind,https://www.nairaland.com/neutralmind,,"April 09, 2018",10:56pm On Jun 23,,,,1 month & 7 days,1255,82
3Hopeblog,https://www.nairaland.com/3hopeblog,"Lagos, Nigeria.","March 13, 2017",8:43pm On Jul 27,Anything worth doing is worth doing well.,m,,2 months & 3 days,163,17
Nubeth,https://www.nairaland.com/nubeth,,"February 15, 2018",6:22pm On Jan 19,,,,1 hour & 41 minutes,6,4
Standardcosting,https://www.nairaland.com/standardcosting,,"November 22, 2016",2:07pm,I reply to only intelligent mentions,m,,1 month & 27 days,825,18
Twode,https://www.nairaland.com/twode,,"October 02, 2020",1:58pm On May 05,,,,10 days & 8 hours,64,7
Creamylove1,https://www.nairaland.com/creamylove1,,"October 02, 2021","8:10am On Oct 21, 2021",,f,,2 hours & 25 minutes,8,0
Leonah,https://www.nairaland.com/leonah,,"September 15, 2020",4:48pm On Jun 13,,,,23 hours & 36 minutes,11,0
Naijametier,https://www.nairaland.com/naijametier,,"July 16, 2017",10:41am On Apr 17,,,,9 hours & 44 minutes,48,5
uchman,https://www.nairaland.com/uchman,,"January 14, 2006",3:42pm On Jul 26,UPGRADED,m,,6 months & 8 days,2613,89
sommyblaze,https://www.nairaland.com/sommyblaze,Awka,"July 02, 2014","4:22pm On Oct 04, 2021",Romans 1:16 #mis fit,m,#sommyblaze,22 days,768,70
blessingnnam,https://www.nairaland.com/blessingnnam,Port Harcourt,"June 27, 2014",10:53pm On Mar 07,Honesty...........................................................................................Its better to keep quite than say bullshits,f,blessingbeaulah,9 days & 10 hours,89,0
Ekitibiased,https://www.nairaland.com/ekitibiased,VERY PRIVATE,"August 24, 2017",11:40pm On Jul 17,Doing Everything Differently,m,,1 month,375,69
Nnajigift82,https://www.nairaland.com/nnajigift82,,"September 07, 2014",12:51pm On May 09,,,,21 hours & 7 minutes,28,11
OFidel,https://www.nairaland.com/ofidel,,"October 11, 2021","9:29am On Nov 22, 2021",,,,35 minutes & 52 seconds,3,1
jecintha931,https://www.nairaland.com/jecintha931,,"June 10, 2016",6:32pm On Jul 23,,,,4 hours & 44 minutes,11,1
Inbless,https://www.nairaland.com/inbless,,"October 10, 2021",5:33pm On Mar 04,,,,3 hours & 31 minutes,7,4
AleksAndria,https://www.nairaland.com/aleksandria,Lagos ,"September 20, 2017",6:35pm On Apr 18,""" Let's not allow ourselves to be upset by small things we should despise and forget. Remember: Life is too short to be little"". - Dale Carnegie",,,5 days & 12 hours,249,1
tblaze007,https://www.nairaland.com/tblaze007,lagos,"March 30, 2015",2:16pm,Self Made,m,,15 days & 4 hours,452,43
Sammyscool,https://www.nairaland.com/sammyscool,lagos,"October 13, 2014",8:48pm On Jun 29,,m,,2 days & 16 hours,49,2
Mokoyejo01,https://www.nairaland.com/mokoyejo01,,"October 14, 2021",9:21pm On Jul 27,,,,4 hours & 9 minutes,4,0
sugarberri,https://www.nairaland.com/sugarberri,,"May 17, 2012",11:31am On Jul 23,,f,,25 days & 10 hours,113,6
GraceIzuchukwu,https://www.nairaland.com/graceizuchukwu,,"April 18, 2020","11:25pm On Oct 29, 2021",,,,33 minutes & 52 seconds,7,0
Slimonyin,https://www.nairaland.com/slimonyin,Lagos,"October 17, 2021","9:29am On Nov 08, 2021",Just Happy,f,,40 minutes & 1 second,1,0
CHARROLLAIN,https://www.nairaland.com/charrollain,,"April 08, 2016",5:38pm On Apr 13,,,,23 hours & 25 minutes,5,1
IkoroduJamebond,https://www.nairaland.com/ikorodujamebond,,"December 21, 2020",1:12pm On Feb 21,,,,6 hours & 32 minutes,46,0
stdolapo,https://www.nairaland.com/stdolapo,,"October 21, 2021",9:27pm On Jul 25,,,,7 hours & 53 minutes,13,0
yousooph,https://www.nairaland.com/yousooph,,"August 29, 2015",8:49pm On Jul 20,,m,,23 days & 17 hours,85,4
RealWealth22,https://www.nairaland.com/realwealth22,Lagos,"February 09, 2017",11:26pm On Jul 23," ",,,1 month & 22 days,651,116
Hardeytutu94,https://www.nairaland.com/hardeytutu94,Ogba,"September 02, 2015",7:35am On May 21,,f,,7 hours & 46 minutes,9,1
mhizzcherry,https://www.nairaland.com/mhizzcherry,,"April 07, 2016",10:13pm On Jul 27,"dont wait for people to motivate u,motivate urself",f,Itz_mhizzcherry,6 days & 3 hours,153,12
Forbesdeal,https://www.nairaland.com/forbesdeal,Lagos,"November 21, 2020",2:23pm,On GOD,m,,9 days & 20 hours,112,26
Jaelluiz,https://www.nairaland.com/jaelluiz,,"July 12, 2017",9:04am,,,,24 days & 21 hours,108,7
Jumpjambers,https://www.nairaland.com/jumpjambers,,"February 07, 2019",8:56am On Jan 08,,,,1 month & 17 days,33,1
GauRanTor,https://www.nairaland.com/gaurantor,Lagos Island.,"September 27, 2021",10:06am,"Check-in for your Tin tomatoes,spices etc.",m,,11 days,123,2
Ibrahimmantu79,https://www.nairaland.com/ibrahimmantu79,,"October 31, 2021",12:45pm,,,,11 days & 6 hours,36,1
lawvelin,https://www.nairaland.com/lawvelin,,"June 19, 2018",7:16pm On Jul 18,,,,1 day & 3 hours,5,2
olagamalin,https://www.nairaland.com/olagamalin,,"September 20, 2011",6:56pm On Jul 27,,m,,2 months & 21 days,987,56
phenzy,https://www.nairaland.com/phenzy,Lagos,"July 21, 2016",2:13pm,,m,,2 months & 26 days,831,27
Timekeeper,https://www.nairaland.com/timekeeper,,"December 31, 2017",9:50am On Jul 23,0xbd342CaB0A4578Bd1DD0d6D5E6F0C14dcD66A571,,,1 month & 9 days,4008,279
Oluhills007,https://www.nairaland.com/oluhills007,Lagos,"November 12, 2017",4:38pm On Feb 15,Oluwaletolu@gmail.com.com,,,20 days & 17 hours,183,4
Kwealthhoney,https://www.nairaland.com/kwealthhoney,Nigeria,"July 17, 2020",8:34pm On Apr 21,Follow your dreams,f,,3 days & 12 hours,175,17
PhilexOG,https://www.nairaland.com/philexog,,"May 03, 2016",11:23pm On Feb 10,,,,20 hours & 52 minutes,25,4
Zealoy,https://www.nairaland.com/zealoy,,"June 14, 2009",11:33am,,m,,4 months & 16 days,1480,163
Boynenche,https://www.nairaland.com/boynenche,,"October 10, 2018","2:25pm On Nov 18, 2021",,,,21 minutes & 30 seconds,3,0
tapingil,https://www.nairaland.com/tapingil,lagos,"September 21, 2006",1:39pm,,m,,2 months & 17 days,308,26
Felixnyle,https://www.nairaland.com/felixnyle,,"May 22, 2020",1:35am,,,,11 days & 1 hour,59,3
icjunior,https://www.nairaland.com/icjunior,,"May 06, 2013",2:13pm On Jul 27,,m,,26 days & 2 hours,180,21
Basilona,https://www.nairaland.com/basilona,"Uyo, Akwa-Ibom","May 21, 2010",12:41pm,U can do anything if you set your mind to it!,m,,1 month & 2 days,343,9
Dave0116,https://www.nairaland.com/dave0116,Lagos ,"March 31, 2017",8:03am," ",m,@Odibillz ,1 month & 27 days,617,2
Synord,https://www.nairaland.com/synord,lagos,"November 02, 2016",2:54pm On Jul 06,"You are the only person that is responsible for your financial independence . Not your Parent , Siblings , Friends , Religious Leader. Nobody is as responsible for your financial breakthrough as you yourself. Find out to achieve financial independence via",m,iamsynord,27 days & 18 hours,1459,158
Peaceose9,https://www.nairaland.com/peaceose9,,"July 12, 2018",4:00pm On Jun 30,Digital Marketer/Real estate Consultant,f,,6 days & 13 hours,356,231
piehorse,https://www.nairaland.com/piehorse,,"June 22, 2015",1:22pm,,,,25 days,55,0
vincentmoses921,https://www.nairaland.com/vincentmoses921,,"May 20, 2020",2:19pm,,,,11 days & 4 hours,30,3
PweetyJummie,https://www.nairaland.com/pweetyjummie,,"December 17, 2021",1:19pm On Feb 04,,,,2 hours & 3 minutes,4,0
Oluwafunminire,https://www.nairaland.com/oluwafunminire,Lagos,"January 30, 2020",3:08pm On Jul 25,,,,1 day & 10 hours,20,1
phrezzz,https://www.nairaland.com/phrezzz,Africa,"May 16, 2013",1:37pm,,,,2 months & 2 days,1774,75
kingBlaq,https://www.nairaland.com/kingblaq,"Badagry, lagos","February 18, 2016",1:03pm,,m,,17 days & 10 hours,323,11
melbet,https://www.nairaland.com/melbet,,"October 20, 2019",1:17pm,,,,1 month & 25 days,230,8
Souzin,https://www.nairaland.com/souzin,,"November 27, 2021",1:45pm,,,,5 days,146,5
Mryheenkus,https://www.nairaland.com/mryheenkus,,"December 26, 2021",11:00am On Jul 22,,,,8 hours & 42 minutes,21,0
stoyadewayawaya,https://www.nairaland.com/stoyadewayawaya,,"July 06, 2021",4:13pm On Jan 23,I am only interested getting good information.,f,,1 day & 1 hour,19,2
wisdomIspeace,https://www.nairaland.com/wisdomispeace,Abuja,"May 20, 2017",2:18pm,God is good,m,,22 days & 14 hours,138,94
sslcrypt,https://www.nairaland.com/sslcrypt,,"January 04, 2021",7:33am,,,,12 days & 6 hours,345,27
Barbarthundey,https://www.nairaland.com/barbarthundey,Lagos,"May 09, 2012",11:45am,Praise God in any situation you find yourself...,m,fagbamigbeb,1 month & 10 days,560,67
Tsaint8,https://www.nairaland.com/tsaint8,,"July 23, 2019",5:38pm On Jun 12,,,,4 hours & 3 minutes,7,0
KingReo,https://www.nairaland.com/kingreo,,"April 11, 2016",12:04am On May 28,,m,,4 days & 16 hours,8,0
PreshChi,https://www.nairaland.com/preshchi,,"September 23, 2019",11:50pm On Feb 12,,,,5 hours & 19 minutes,7,0
Winner2019,https://www.nairaland.com/winner2019,,"July 12, 2021",11:03pm On Mar 18,,,,1 day & 19 hours,5,0
Itsgrace,https://www.nairaland.com/itsgrace,,"March 18, 2019",1:10pm On Jun 26,,f,,18 hours & 25 minutes,21,0
dingbang,https://www.nairaland.com/dingbang,,"November 05, 2016",5:45pm On Jul 08,,m,,5 months & 18 days,27236,91
EXLOVER,https://www.nairaland.com/exlover,My Home,"February 16, 2015",2:16pm,,m,,3 months & 26 days,2930,77
shiyan01,https://www.nairaland.com/shiyan01,OAU,"December 23, 2013",3:50pm On Jul 03,,m,@Mr_shiyan,7 hours & 31 minutes,16,3
sheykruz1,https://www.nairaland.com/sheykruz1,,"August 06, 2014",7:30am On Feb 20,"“To live is the rarest thing in the world. Most people exist, that is all.”",m,,9 days & 4 hours,127,4
eswhy001,https://www.nairaland.com/eswhy001,lagos ,"March 22, 2016",8:15pm On Jul 13,,m,,3 days & 12 hours,49,2
Nknate,https://www.nairaland.com/nknate,,"December 06, 2017",5:10pm On Jul 27,,,,5 days & 14 hours,55,6
jeff2010,https://www.nairaland.com/jeff2010,lasgidi,"April 27, 2010",1:55pm On Mar 23,,m,,3 months & 2 days,235,31
Sheleads,https://www.nairaland.com/sheleads,,"January 17, 2022",6:18pm On Mar 28,His grace keeps me going..,f,,22 hours & 46 minutes,73,1
Diamond1993,https://www.nairaland.com/diamond1993,,"August 19, 2021",12:35pm On Apr 05,,,,5 days & 18 hours,44,6
daamazing,https://www.nairaland.com/daamazing,Lagos,"September 25, 2014",11:34am,"personal text, hmm am just me anyway.",m,,5 months & 29 days,4710,162
Basilekeh,https://www.nairaland.com/basilekeh,,"September 08, 2017",7:52am,,,,1 month & 5 days,335,7
prosperioh,https://www.nairaland.com/prosperioh,,"August 02, 2016",2:16pm,,m,,1 month & 5 days,46,5
Kaysalas,https://www.nairaland.com/kaysalas,,"December 12, 2010",11:29am,All on God.,m,,2 months & 14 days,2259,21
slimmyfunke,https://www.nairaland.com/slimmyfunke,,"April 19, 2012",8:53am On Jun 04,,,,16 days & 4 hours,57,9
barnybarbs,https://www.nairaland.com/barnybarbs,,"November 27, 2012",4:33pm On Jul 20,,,,5 days & 11 hours,70,1
RienneLeeca,https://www.nairaland.com/rienneleeca,Ibadan,"July 27, 2018",10:58am On Feb 07,God is love ,f,,6 hours & 2 minutes,9,0
lamstands,https://www.nairaland.com/lamstands,,"December 31, 2015",9:33pm On Jul 27,,m,,11 days & 4 hours,71,1
Eluscious,https://www.nairaland.com/eluscious,,"December 06, 2016",2:05pm On Jul 21,,,,5 hours & 20 minutes,4,0
Euchaay,https://www.nairaland.com/euchaay,,"August 30, 2017",12:51am On Feb 08,,,,7 days & 15 hours,54,3
Deziri20,https://www.nairaland.com/deziri20,,"February 08, 2022",12:37pm,,,,11 hours & 47 minutes,9,1
code77,https://www.nairaland.com/code77,PURGATORY,"September 05, 2015",12:15am,I need prayers,m,,12 days,62,1
AbujabestISP,https://www.nairaland.com/abujabestisp,,"May 06, 2018",9:19pm On Jul 21,"Kindly call 08072429703 or 08170350106 for inquires, direction or any other kind of services regarding Smile 4G Lte products",,,15 hours,30,3
theenchanter,https://www.nairaland.com/theenchanter,In your dreams.,"April 30, 2018",8:48am On Jul 24,The ultimate test of man's conscience may be his willingness to sacrifice something today for future generations..... whose words of thanks will not be heard.,,,2 months & 27 days,6162,44
Adeyinka112,https://www.nairaland.com/adeyinka112,,"July 11, 2016",6:59pm On Jul 27,,m,,11 days & 15 hours,27,1
Lamzee,https://www.nairaland.com/lamzee,,"November 17, 2014",9:52am,08187223838,m,,2 months & 12 days,1188,26
Baemoji,https://www.nairaland.com/baemoji,,"February 26, 2022",9:22am On Feb 26,,,,12 minutes & 19 seconds,1,0
Seratony,https://www.nairaland.com/seratony,,"February 27, 2022",9:05pm On May 21,,,,1 hour & 50 minutes,3,1
biden0987,https://www.nairaland.com/biden0987,,"February 26, 2022",8:19pm On Jun 03,,,,5 hours & 7 minutes,14,3
jackslow,https://www.nairaland.com/jackslow,Lagos ,"March 06, 2015",1:57pm,07017607723 ,,,2 months,1669,57
microlincoln,https://www.nairaland.com/microlincoln,,"July 29, 2016",5:15am,,,,27 days & 13 hours,190,0
Esanolanrewaju,https://www.nairaland.com/esanolanrewaju,,"February 28, 2022",1:26pm On Apr 29,,,,50 minutes & 16 seconds,2,0
Amaramiami2,https://www.nairaland.com/amaramiami2,Lagos,"February 28, 2022",11:42am On Jun 16,,,,6 hours & 43 minutes,15,0
KingofHearts,https://www.nairaland.com/kingofhearts,,"March 12, 2016",8:44am,WhatsApp 08093701151.Connect for possibilities.,m,,21 days & 19 hours,219,26
FavouriteMe,https://www.nairaland.com/favouriteme,,"April 01, 2016",12:11pm On Jul 10,Good character is the cradle of credibility of a leader. Are you a character inclined person?,f,,3 days & 4 hours,37,0
Adekun23,https://www.nairaland.com/adekun23,,"March 03, 2022",12:52am On Jul 19,,,,1 hour & 38 minutes,5,1
Silver0,https://www.nairaland.com/silver0,,"March 06, 2022",11:18pm On Mar 09,,,,31 minutes & 54 seconds,3,0
Subtlefred1,https://www.nairaland.com/subtlefred1,,"June 21, 2021",12:04am On Jun 14,,,,3 hours & 6 minutes,3,0
Arewahoyin,https://www.nairaland.com/arewahoyin,,"March 10, 2022",10:39pm On Jul 23,,,,1 hour,1,0
Saintmary,https://www.nairaland.com/saintmary,,"May 26, 2016",12:37pm,,f,,2 months & 6 days,2995,3
Ayomikun222,https://www.nairaland.com/ayomikun222,,"March 10, 2022",4:07pm On Mar 12,,,,10 minutes & 43 seconds,1,0
